deposit,stake,currency_condition,fixed_income,net_revenue,revenue_share,revenue_share_cpa,currency_fixed_income,cpa_at,cpa_simulated_at,cpa_affiliate_at,registered_at,first_deposit_at,id,fx_partner_id,account_report_id,is_cpa_betenlace,is_cpa_partner,is_first_deposit_count,max_revenue_share,max_revenue_share_cpa,max_revenue_share_at,max_revenue_share_cpa_at,created_at
0.00000000,0.00000000,EUR,0.00000000,1.52000000,0.00000000,0.00000000,EUR,,,,2023-10-29,,1313765,697,90711,false,false,false,0.00000000,0.00000000,,,2023-12-24
0.00000000,0.00000000,EUR,0.00000000,0.94000000,0.00000000,0.00000000,EUR,,,,2023-11-14,,1313766,697,90748,false,false,false,0.00000000,0.00000000,,,2023-12-24
0.00000000,0.00000000,EUR,0.00000000,2.28000000,0.00000000,0.00000000,EUR,,,,2023-11-27,,1313767,697,90693,false,false,false,0.00000000,0.00000000,,,2023-12-24
0.00000000,0.00000000,EUR,0.00000000,-5.83000000,0.00000000,0.00000000,EUR,,,,2023-12-03,,1313778,698,90715,false,false,false,0.00000000,0.00000000,,,2023-12-25
0.00000000,0.00000000,EUR,0.00000000,-0.62000000,0.00000000,0.00000000,EUR,,,,2023-10-31,,1313787,700,90692,false,false,false,0.00000000,0.00000000,,,2023-12-27
0.00000000,0.00000000,EUR,0.00000000,-1.68000000,0.00000000,0.00000000,EUR,,,,2023-12-01,,1313788,700,90696,false,false,false,0.00000000,0.00000000,,,2023-12-27
0.00000000,0.00000000,EUR,0.00000000,3.80000000,0.00000000,0.00000000,EUR,,,,2023-10-31,,1313796,701,90692,false,false,false,0.00000000,0.00000000,,,2023-12-28
0.00000000,0.00000000,EUR,0.00000000,-0.36000000,0.00000000,0.00000000,EUR,,,,2023-12-01,,1313797,701,90696,false,false,false,0.00000000,0.00000000,,,2023-12-28
0.00000000,0.00000000,EUR,0.00000000,0.24000000,0.00000000,0.00000000,EUR,,,,2023-12-03,,1313798,701,90721,false,false,false,0.00000000,0.00000000,,,2023-12-28
0.00000000,0.00000000,EUR,0.00000000,0.18000000,0.00000000,0.00000000,EUR,,,,2023-12-04,,1313799,701,90751,false,false,false,0.00000000,0.00000000,,,2023-12-28
10.00000000,0.00000000,EUR,0.00000000,3.80000000,0.00000000,0.00000000,EUR,,,,2023-10-24,,1313808,702,90708,false,false,false,0.00000000,0.00000000,,,2023-12-29
0.00000000,0.00000000,EUR,0.00000000,22.80000000,0.00000000,0.00000000,EUR,,,,2023-10-25,,1313810,702,90709,false,false,false,0.00000000,0.00000000,,,2023-12-29
0.00000000,0.00000000,EUR,0.00000000,-4.67000000,0.00000000,0.00000000,EUR,,,,2023-10-31,,1313811,702,90692,false,false,false,0.00000000,0.00000000,,,2023-12-29
0.00000000,0.00000000,EUR,0.00000000,2.05000000,0.00000000,0.00000000,EUR,,,,2023-11-03,,1313812,702,90702,false,false,false,0.00000000,0.00000000,,,2023-12-29
0.00000000,0.00000000,EUR,0.00000000,-0.48000000,0.00000000,0.00000000,EUR,,,,2023-12-01,,1313813,702,90696,false,false,false,0.00000000,0.00000000,,,2023-12-29
0.00000000,0.00000000,EUR,0.00000000,-4.13000000,0.00000000,0.00000000,EUR,,,,2023-12-03,,1313814,702,90715,false,false,false,0.00000000,0.00000000,,,2023-12-29
0.00000000,0.00000000,EUR,0.00000000,0.22000000,0.00000000,0.00000000,EUR,,,,2023-12-03,,1313815,702,90721,false,false,false,0.00000000,0.00000000,,,2023-12-29
0.00000000,0.00000000,EUR,0.00000000,9.23000000,0.00000000,0.00000000,EUR,,,,2023-12-04,,1313816,702,90751,false,false,false,0.00000000,0.00000000,,,2023-12-29
0.00000000,0.00000000,EUR,0.00000000,-0.44000000,0.00000000,0.00000000,EUR,,,,2023-11-08,,1313821,704,90729,false,false,false,0.00000000,0.00000000,,,2023-12-31
0.00000000,0.00000000,EUR,0.00000000,0.10000000,0.00000000,0.00000000,EUR,,,,2023-12-03,,1313822,704,90721,false,false,false,0.00000000,0.00000000,,,2023-12-31
10.00000000,0.00000000,EUR,0.00000000,-8.74000000,0.00000000,0.00000000,EUR,,,,2023-10-26,,1313827,705,90738,false,false,false,0.00000000,0.00000000,,,2024-01-01
0.00000000,0.00000000,EUR,0.00000000,0.04000000,0.00000000,0.00000000,EUR,,,,2023-12-03,,1313828,705,90715,false,false,false,0.00000000,0.00000000,,,2024-01-01
0.00000000,0.00000000,EUR,0.00000000,0.25000000,0.00000000,0.00000000,EUR,,,,2023-12-03,,1313829,705,90721,false,false,false,0.00000000,0.00000000,,,2024-01-01
0.00000000,0.00000000,EUR,0.00000000,16.34000000,0.00000000,0.00000000,EUR,,,,2023-10-26,,1313837,706,90738,false,false,false,0.00000000,0.00000000,,,2024-01-02
0.00000000,0.00000000,EUR,0.00000000,-7.56000000,0.00000000,0.00000000,EUR,,,,2023-10-31,,1313838,706,90692,false,false,false,0.00000000,0.00000000,,,2024-01-02
20.00000000,0.00000000,EUR,0.00000000,6.10000000,0.00000000,0.00000000,EUR,,,,2023-12-03,,1313839,706,90715,false,false,false,0.00000000,0.00000000,,,2024-01-02
0.00000000,0.00000000,EUR,0.00000000,1.52000000,0.00000000,0.00000000,EUR,,,,2023-12-03,,1313840,706,90718,false,false,false,0.00000000,0.00000000,,,2024-01-02
0.00000000,0.00000000,EUR,0.00000000,1.56000000,0.00000000,0.00000000,EUR,,,,2023-10-25,,1313850,707,90709,false,false,false,0.00000000,0.00000000,,,2024-01-03
0.00000000,0.00000000,EUR,0.00000000,1.52000000,0.00000000,0.00000000,EUR,,,,2023-10-28,,1313851,707,90755,false,false,false,0.00000000,0.00000000,,,2024-01-03
0.00000000,0.00000000,EUR,0.00000000,-0.57000000,0.00000000,0.00000000,EUR,,,,2023-10-31,,1313852,707,90692,false,false,false,0.00000000,0.00000000,,,2024-01-03
0.00000000,0.00000000,EUR,0.00000000,-11.59000000,0.00000000,0.00000000,EUR,,,,2023-11-02,,1313853,707,90701,false,false,false,0.00000000,0.00000000,,,2024-01-03
0.00000000,0.00000000,EUR,0.00000000,6.84000000,0.00000000,0.00000000,EUR,,,,2023-11-03,,1313854,707,90702,false,false,false,0.00000000,0.00000000,,,2024-01-03
0.00000000,0.00000000,EUR,0.00000000,7.91000000,0.00000000,0.00000000,EUR,,,,2023-12-03,,1313855,707,90715,false,false,false,0.00000000,0.00000000,,,2024-01-03
0.00000000,0.00000000,EUR,0.00000000,-0.84000000,0.00000000,0.00000000,EUR,,,,2023-12-03,,1313856,707,90718,false,false,false,0.00000000,0.00000000,,,2024-01-03
0.00000000,0.00000000,EUR,0.00000000,0.04000000,0.00000000,0.00000000,EUR,,,,2023-12-04,,1313857,707,90751,false,false,false,0.00000000,0.00000000,,,2024-01-03
0.00000000,0.00000000,EUR,0.00000000,3.65000000,0.00000000,0.00000000,EUR,,,,2023-10-25,,1313864,708,90709,false,false,false,0.00000000,0.00000000,,,2024-01-04
0.00000000,0.00000000,EUR,0.00000000,4.56000000,0.00000000,0.00000000,EUR,,,,2023-10-28,,1313865,708,90755,false,false,false,0.00000000,0.00000000,,,2024-01-04
0.00000000,0.00000000,EUR,0.00000000,-10.73000000,0.00000000,0.00000000,EUR,,,,2023-11-02,,1313866,708,90701,false,false,false,0.00000000,0.00000000,,,2024-01-04
0.00000000,0.00000000,EUR,0.00000000,-0.33000000,0.00000000,0.00000000,EUR,,,,2023-11-08,,1313867,708,90729,false,false,false,0.00000000,0.00000000,,,2024-01-04
0.00000000,0.00000000,EUR,0.00000000,-0.48000000,0.00000000,0.00000000,EUR,,,,2023-12-01,,1313868,708,90696,false,false,false,0.00000000,0.00000000,,,2024-01-04
0.00000000,0.00000000,EUR,0.00000000,-1.71000000,0.00000000,0.00000000,EUR,,,,2023-12-03,,1313869,708,90718,false,false,false,0.00000000,0.00000000,,,2024-01-04
0.00000000,0.00000000,EUR,0.00000000,4.56000000,0.00000000,0.00000000,EUR,,,,2023-10-31,,1313876,709,90692,false,false,false,0.00000000,0.00000000,,,2024-01-05
0.00000000,0.00000000,EUR,0.00000000,6.08000000,0.00000000,0.00000000,EUR,,,,2023-11-02,,1313877,709,90701,false,false,false,0.00000000,0.00000000,,,2024-01-05
50.00000000,0.00000000,EUR,0.00000000,0.00000000,0.00000000,0.00000000,EUR,,,,2023-11-03,,1313878,709,90702,false,false,false,0.00000000,0.00000000,,,2024-01-05
20.00000000,0.00000000,EUR,0.00000000,14.53000000,0.00000000,0.00000000,EUR,,,,2023-12-04,,1313879,709,90751,false,false,false,0.00000000,0.00000000,,,2024-01-05
0.00000000,0.00000000,EUR,0.00000000,3.80000000,0.00000000,0.00000000,EUR,,,,2023-10-24,,1313887,710,90708,false,false,false,0.00000000,0.00000000,,,2024-01-06
0.00000000,0.00000000,EUR,0.00000000,3.82000000,0.00000000,0.00000000,EUR,,,,2023-11-02,,1313888,710,90701,false,false,false,0.00000000,0.00000000,,,2024-01-06
0.00000000,0.00000000,EUR,0.00000000,11.40000000,0.00000000,0.00000000,EUR,,,,2023-11-03,,1313889,710,90702,false,false,false,0.00000000,0.00000000,,,2024-01-06
0.00000000,0.00000000,EUR,0.00000000,-0.25000000,0.00000000,0.00000000,EUR,,,,2023-12-03,,1313890,710,90715,false,false,false,0.00000000,0.00000000,,,2024-01-06
0.00000000,0.00000000,EUR,0.00000000,-0.38000000,0.00000000,0.00000000,EUR,,,,2023-12-03,,1313891,710,90718,false,false,false,0.00000000,0.00000000,,,2024-01-06
45.00000000,0.00000000,EUR,0.00000000,34.01000000,0.00000000,0.00000000,EUR,,,,2023-12-04,,1313892,710,90751,false,false,false,0.00000000,0.00000000,,,2024-01-06
10.00000000,0.00000000,EUR,0.00000000,2.28000000,0.00000000,0.00000000,EUR,,,,2023-10-24,,1313905,711,90708,false,false,false,0.00000000,0.00000000,,,2024-01-07
0.00000000,0.00000000,EUR,0.00000000,-1.20000000,0.00000000,0.00000000,EUR,,,,2023-10-25,,1313906,711,90737,false,false,false,0.00000000,0.00000000,,,2024-01-07
